,HPPR_G
3665,12.850000000000001
3666,10.165
3667,13.7
3668,4.92
3669,5.47
3670,3.4349999999999996
3671,6.0649999999999995
3672,4.045
3673,2.92
3674,1.44
3675,0.6
3676,9.03
3677,14.95
3678,9.415
3679,10.975
3680,7.505000000000001
3681,6.805
3682,4.65
3683,2.57
3684,0.785
3685,0.6100000000000001
3686,10.434999999999999
3687,13.05
3688,8.93
3689,9.445
3690,8.965
3691,5.995
3692,6.155
3693,1.12
3694,0.7450000000000001
3695,0.6100000000000001
3696,8.555
3697,7.289999999999999
3698,6.425
3699,6.515000000000001
3700,3.37
3701,3.835
3702,1.865
3703,1.03
3704,1.58
3705,11.55
3706,11.765
3707,17.05
3708,4.25
3709,3.19
3710,3.13
3711,2.125
3712,2.125
3713,2.41
3714,1.27
3715,13.7
3716,12.25
3717,11.969999999999999
3718,17.95
3719,5.805
3720,4.695
3721,3.2
3722,2.365
3723,2.62
3724,10.25
3725,10.22
3726,13.75
3727,9.58
3728,6.620000000000001
3729,4.535
3730,4.41
3731,4.535
3732,4.615
3733,2.525
3734,1.4
3735,0.735
3736,0.9650000000000001
3737,9.99
3738,13.55
3739,6.9350000000000005
3740,8.335
3741,7.674999999999999
3742,5.63
3743,4.5600000000000005
3744,1.885
3745,1.02
3746,0.94
3747,1.0699999999999998
3748,10.995000000000001
3749,15.3
3750,8.705
3751,6.5
3752,4.055
3753,1.64
3754,1.12
3755,13.8
3756,8.925
3757,5.390000000000001
3758,5.275
3759,5.720000000000001
3760,2.915
3761,2.21
3762,19.6
3763,20.3
3764,10.14
3765,12.15
3766,5.57
3767,2.51
3768,17.25
3769,19.799999999999997
3770,18.55
3771,5.305
3772,5.24
3773,5.74
3774,3.805
3775,3.955
3776,2.565
3777,1.78
3778,0.83
3779,16.45
3780,7.225
3781,17.450000000000003
3782,8.675
3783,5.45
3784,2.5549999999999997
3785,2.54
3786,1.4500000000000002
3787,0.8600000000000001
3788,0.945
3789,0.9650000000000001
3790,1.0899999999999999
3791,19.6
3792,10.065000000000001
3793,20.3
3794,7.375
3795,10.14
3796,12.15
3797,3.62
3798,2.51
3799,1.45
3800,0.87
3801,21.700000000000003
3802,11.995000000000001
3803,15.2
3804,8.515
3805,5.0
3806,3.35
3807,3.3600000000000003
3808,3.98
3809,1.755
3810,1.49
3811,0.685
3812,17.45
3813,15.5
3814,7.58
3815,5.23
3816,7.5
3817,4.390000000000001
3818,5.1049999999999995
3819,3.215
3820,4.09
3821,2.525
3822,0.9199999999999999
3823,15.0
3824,11.43
3825,17.0
3826,6.210000000000001
3827,4.855
3828,8.775
3829,1.4
3830,26.1
3831,17.25
3832,12.15
3833,13.100000000000001
3834,6.005000000000001
3835,5.664999999999999
3836,1.95
3837,20.35
3838,8.870000000000001
3839,18.2
3840,10.184999999999999
3841,11.26
3842,6.1850000000000005
3843,2.86
3844,1.795
3845,1.175
3846,14.350000000000001
3847,10.7
3848,15.2
3849,9.43
3850,6.715
3851,6.525
3852,4.945
3853,2.95
3854,1.795
3855,19.049999999999997
3856,14.350000000000001
3857,10.094999999999999
3858,20.25
3859,6.255
3860,4.615
3861,3.62
3862,14.65
3863,11.6
3864,15.45
3865,14.9
3866,8.785
3867,7.195
3868,6.334999999999999
3869,3.3499999999999996
3870,3.38
3871,1.22
3872,0.915
3873,11.765
3874,10.815000000000001
3875,8.865
3876,13.9
3877,8.83
3878,8.02
3879,4.465
3880,4.175
3881,3.46
3882,3.155
3883,1.5699999999999998
3884,10.335
3885,10.649999999999999
3886,9.100000000000001
3887,9.745
3888,4.665
3889,4.6049999999999995
3890,3.825
3891,2.425
3892,1.42
3893,11.82
3894,10.445
3895,21.7
3896,9.99
3897,6.484999999999999
3898,4.5600000000000005
3899,4.555
3900,5.045
3901,1.595
3902,1.5150000000000001
3903,13.9
3904,11.765
3905,17.55
3906,8.305
3907,6.449999999999999
3908,6.365
3909,3.715
3910,1.04
3911,11.465
3912,17.25
3913,7.725
3914,10.6
3915,10.05
3916,6.775
3917,14.350000000000001
3918,8.705
3919,10.85
3920,8.525
3921,6.635
3922,1.52
3923,2.265
3924,1.075
3925,0.5800000000000001
3926,12.395
3927,5.085
3928,4.67
3929,5.015000000000001
3930,1.11
3931,0.68
3932,12.3
3933,10.805
3934,10.695
3935,9.575
3936,6.595
3937,4.785
3938,1.965
3939,2.145
3940,1.26
3941,1.15
3942,13.2
3943,12.1
3944,14.1
3945,8.075
3946,6.085
3947,4.380000000000001
3948,3.625
3949,1.97
3950,0.61
3951,17.4
3952,12.395
3953,12.4
3954,5.385
3955,5.085
3956,4.67
3957,5.015000000000001
3958,1.11
3959,0.68
3960,17.6
3961,11.25
3962,13.2
3963,7.645
3964,11.84
3965,7.94
3966,5.595000000000001
3967,2.575
3968,11.695
3969,11.55
3970,9.17
3971,9.215
3972,10.15
3973,6.4350000000000005
3974,6.585
3975,2.19
3976,1.395
3977,0.615
3978,12.195
3979,12.149999999999999
3980,18.0
3981,12.48
3982,9.545
3983,3.795
3984,3.3549999999999995
3985,0.7
3986,14.5
3987,13.75
3988,17.75
3989,8.33
3990,5.9350000000000005
3991,2.9450000000000003
3992,3.1500000000000004
3993,1.3199999999999998
3994,13.0
3995,11.350000000000001
3996,10.27
3997,14.75
3998,6.27
3999,5.055
4000,4.8
4001,4.745
4002,3.385
4003,3.05
4004,1.315
4005,11.15
4006,10.835
4007,17.2
4008,10.64
4009,6.92
4010,5.765000000000001
4011,5.435
4012,2.09
4013,0.9
4014,16.05
4015,16.25
4016,8.95
4017,9.305
4018,6.58
4019,2.0
4020,1.71
4021,0.94
4022,0.6950000000000001
4023,20.6
4024,20.0
4025,19.25
4026,7.9399999999999995
4027,6.545
4028,2.92
4029,0.9550000000000001
4030,19.95
4031,13.2
4032,19.25
4033,13.2
4034,8.12
4035,6.52
4036,3.42
4037,0.7
4038,23.299999999999997
4039,17.15
4040,18.5
4041,10.215
4042,4.8149999999999995
4043,4.585
4044,3.82
4045,0.66
4046,19.950000000000003
4047,18.55
4048,17.4
4049,7.18
4050,4.79
4051,3.19
4052,2.0
4053,0.935
4054,0.8600000000000001
4055,0.7749999999999999
4056,18.15
4057,19.4
4058,15.100000000000001
4059,21.35
4060,7.199999999999999
4061,4.324999999999999
4062,3.2
4063,1.3399999999999999
4064,0.615
4065,12.899999999999999
4066,7.45
4067,7.675
4068,5.765000000000001
4069,4.625
4070,1.545
4071,0.76
4072,24.6
4073,11.935
4074,10.399999999999999
4075,3.785
4076,1.505
4077,28.4
4078,6.125
4079,4.335
4080,2.29
4081,2.135
4082,20.75
4083,14.3
4084,16.200000000000003
4085,8.040000000000001
4086,3.995
4087,3.15
4088,1.51
4089,1.565
4090,1.155
4091,21.35
4092,14.3
4093,11.315000000000001
4094,13.45
4095,8.25
4096,3.2350000000000003
4097,3.385
4098,2.635
4099,0.9650000000000001
4100,28.4
4101,11.365
4102,6.15
4103,6.125
4104,5.265000000000001
4105,4.335
4106,3.875
4107,2.29
4108,2.135
4109,21.15
4110,11.85
4111,11.45
4112,6.29
4113,2.51
4114,2.8499999999999996
4115,1.24
4116,1.21
4117,15.75
4118,17.65
4119,9.19
4120,11.719999999999999
4121,7.6
4122,6.545
4123,6.48
4124,2.02
4125,0.76
4126,12.75
4127,13.75
4128,17.0
4129,12.0
4130,9.49
4131,6.645
4132,4.16
4133,3.3200000000000003
4134,1.095
4135,0.68
4136,17.85
4137,16.3
4138,11.5
4139,11.51
4140,7.275
4141,7.91
4142,5.545
4143,2.755
4144,2.515
4145,3.71
4146,0.725
4147,12.5
4148,15.25
4149,16.25
4150,11.665
4151,11.85
4152,11.434999999999999
4153,2.955
4154,2.63
4155,2.56
4156,1.62
4157,8.025
4158,13.0
4159,9.965
4160,12.65
4161,9.785
4162,4.595
4163,5.965
4164,2.5999999999999996
4165,4.33
4166,2.365
4167,2.51
4168,0.69
4169,0.595
4170,12.35
4171,17.95
4172,11.594999999999999
4173,9.095
4174,8.95
4175,4.02
4176,4.6
4177,1.99
4178,0.98
4179,11.765
4180,16.6
4181,9.215
4182,9.370000000000001
4183,9.75
4184,4.44
4185,2.305
4186,12.7
4187,10.975
4188,17.85
4189,16.15
4190,5.805
4191,6.880000000000001
4192,9.05
4193,5.875
4194,4.65
4195,3.565
4196,1.12
4197,17.75
4198,11.425
4199,8.695
4200,16.299999999999997
4201,8.379999999999999
4202,7.765000000000001
4203,17.950000000000003
4204,12.55
4205,15.7
4206,9.985
4207,6.005
4208,7.99
4209,3.6550000000000002
4210,14.4
4211,12.600000000000001
4212,13.899999999999999
4213,9.02
4214,4.345
4215,5.365
4216,3.085
4217,1.1949999999999998
4218,19.7
4219,12.95
4220,15.0
4221,6.074999999999999
4222,7.74
4223,4.405
4224,2.7649999999999997
4225,2.035
4226,1.495
4227,0.94
4228,23.200000000000003
4229,14.55
4230,9.780000000000001
4231,6.73
4232,9.79
4233,2.58
4234,2.2
4235,1.865
4236,1.3399999999999999
4237,14.4
4238,12.600000000000001
4239,13.899999999999999
4240,9.02
4241,7.68
4242,4.345
4243,5.365
4244,3.085
4245,2.635
4246,0.69
4247,1.1949999999999998
4248,15.850000000000001
4249,12.32
4250,9.625
4251,8.895
4252,8.93
4253,10.39
4254,4.465
4255,3.87
4256,2.04
4257,2.1
4258,10.399999999999999
4259,6.215
4260,7.035
4261,10.015
4262,4.07
4263,5.605
4264,5.575
4265,4.01
4266,1.44
4267,7.795
4268,11.7
4269,9.370000000000001
4270,9.205
4271,9.945
4272,5.535
4273,3.3899999999999997
4274,2.05
4275,0.735
4276,10.95
4277,6.645
4278,6.27
4279,6.234999999999999
4280,3.5599999999999996
4281,4.61
4282,2.2800000000000002
4283,1.395
4284,1.52
4285,1.0899999999999999
4286,15.45
4287,11.15
4288,8.75
4289,4.78
4290,4.71
4291,2.49
4292,2.79
4293,1.255
4294,1.195
4295,16.15
4296,8.94
4297,9.215
4298,4.95
4299,3.505
4300,2.27
4301,1.2650000000000001
4302,1.12
4303,16.05
4304,16.95
4305,9.695
4306,8.39
4307,6.095
4308,4.52
4309,5.82
4310,2.1399999999999997
4311,0.7050000000000001
4312,1.315
4313,17.75
4314,20.75
4315,8.405
4316,5.465
4317,4.234999999999999
4318,4.405
4319,2.335
4320,1.935
4321,14.350000000000001
4322,21.2
4323,7.765000000000001
4324,8.91
4325,3.87
4326,2.545
4327,1.5
4328,1.8699999999999999
4329,0.815
4330,12.95
4331,9.775
4332,16.9
4333,6.9
4334,7.695
4335,4.845
4336,3.04
4337,2.95
4338,21.75
4339,11.625
4340,8.915
4341,8.01
4342,6.355
4343,6.165
4344,2.915
4345,2.87
4346,2.3
4347,1.6149999999999998
4348,0.645
4349,12.100000000000001
4350,13.65
4351,18.65
4352,7.994999999999999
4353,8.99
4354,3.365
4355,3.965
4356,3.9099999999999997
4357,20.55
4358,14.3
4359,12.129999999999999
4360,7.115
4361,6.68
4362,3.665
4363,2.8600000000000003
4364,2.55
4365,2.6550000000000002
4366,0.655
4367,1.495
4368,13.600000000000001
4369,11.75
4370,17.6
4371,11.05
4372,7.83
4373,4.21
4374,2.275
4375,7.94
4376,2.075
4377,10.735
4378,8.955
4379,7.09
4380,4.945
4381,1.565
4382,1.045
4383,0.7849999999999999
4384,7.885
4385,9.565000000000001
4386,7.125
4387,4.27
4388,3.0300000000000002
4389,1.355
4390,0.935
4391,18.6
4392,7.94
4393,7.345000000000001
4394,4.465
4395,2.075
4396,1.965
4397,1.335
4398,0.62
4399,14.25
4400,7.45
4401,7.140000000000001
4402,6.055
4403,2.01
4404,2.105
4405,1.65
4406,1.115
4407,1.365
4408,0.55
4409,15.0
4410,9.77
4411,15.600000000000001
4412,5.955
4413,3.965
4414,3.49
4415,3.695
4416,4.9799999999999995
4417,2.035
4418,1.67
4419,18.2
4420,13.350000000000001
4421,6.43
4422,2.21
4423,3.63
4424,2.32
4425,0.975
4426,10.219999999999999
4427,16.5
4428,8.59
4429,6.545
4430,6.215
4431,3.46
4432,2.475
4433,1.31
4434,11.75
4435,9.195
4436,10.0
4437,4.24
4438,3.175
4439,3.17
4440,1.35
4441,2.84
4442,13.350000000000001
4443,12.95
4444,6.585
4445,4.7
4446,6.345
4447,5.235
4448,3.795
4449,3.29
4450,1.245
4451,1.01
4452,12.45
4453,11.4
4454,12.75
4455,16.5
4456,3.565
4457,2.735
4458,1.395
4459,0.875
4460,9.585
4461,11.129999999999999
4462,15.7
4463,7.99
4464,6.095
4465,3.5650000000000004
4466,3.0149999999999997
4467,2.435
4468,16.25
4469,12.3
4470,9.73
4471,6.79
4472,4.7
4473,3.81
4474,4.205
4475,1.62
4476,1.58
4477,13.75
4478,16.7
4479,7.18
4480,5.904999999999999
4481,6.825
4482,4.095
4483,4.57
4484,4.245
4485,2.505
4486,3.115
4487,2.1799999999999997
4488,1.655
4489,0.825
4490,12.75
4491,8.78
4492,4.27
4493,8.775
4494,2.9699999999999998
4495,3.8049999999999997
4496,13.45
4497,10.655000000000001
4498,5.865
4499,6.885
4500,5.335
4501,3.26
4502,5.855
4503,3.98
4504,3.05
4505,1.565
4506,12.879999999999999
4507,9.870000000000001
4508,15.45
4509,8.905000000000001
4510,7.205
4511,5.18
4512,4.545
4513,3.4
4514,3.5600000000000005
4515,2.66
4516,1.785
4517,1.45
4518,18.75
4519,18.15
4520,11.100000000000001
4521,3.2249999999999996
4522,1.19
4523,14.049999999999999
4524,10.415
4525,2.5250000000000004
4526,2.99
4527,15.25
4528,12.850000000000001
4529,17.1
4530,11.455
4531,5.235
4532,4.915
4533,1.92
4534,1.69
4535,0.92
4536,0.5800000000000001
4537,17.05
4538,14.35
4539,9.495000000000001
4540,16.4
4541,8.065
4542,5.449999999999999
4543,4.75
4544,2.21
4545,1.685
4546,0.9850000000000001
4547,1.15
4548,23.3
4549,15.950000000000001
4550,14.049999999999999
4551,10.415
4552,5.695
4553,2.5250000000000004
4554,1.58
4555,2.99
4556,0.59
4557,13.1
4558,15.350000000000001
4559,9.0
4560,8.865
4561,5.025
4562,5.16
4563,5.745
4564,1.5150000000000001
4565,0.6799999999999999
4566,0.685
4567,0.53
4568,17.25
4569,8.655
4570,8.115
4571,4.325
4572,3.88
4573,4.0649999999999995
4574,1.895
4575,1.04
4576,2.15
4577,0.67
4578,14.75
4579,7.09
4580,7.555
4581,3.9
4582,3.51
4583,4.185
4584,2.115
4585,1.62
4586,0.8250000000000001
4587,13.8
4588,8.620000000000001
4589,7.385
4590,4.475
4591,4.425
4592,2.85
4593,2.6
4594,13.600000000000001
4595,9.51
4596,6.805
4597,4.59
4598,5.199999999999999
4599,1.455
4600,0.725
4601,11.35
4602,14.4
4603,7.785
4604,10.425
4605,6.1850000000000005
4606,4.645
4607,1.14
4608,7.595000000000001
4609,8.614999999999998
4610,5.1850000000000005
4611,4.390000000000001
4612,3.195
4613,5.1
4614,1.975
4615,1.745
4616,7.385
4617,6.699999999999999
4618,6.4
4619,5.15
4620,4.34
4621,4.92
4622,4.29
4623,1.975
4624,1.11
4625,10.605
4626,8.735
4627,6.505
4628,4.220000000000001
4629,3.25
4630,3.285
4631,3.29
4632,3.765
4633,1.1600000000000001
4634,2.075
4635,13.05
4636,11.445
4637,13.65
4638,6.805
4639,10.05
4640,2.745
4641,1.73
4642,1.4
4643,2.0
4644,1.33
4645,0.85
4646,11.254999999999999
4647,5.845000000000001
4648,3.935
4649,3.33
4650,1.675
4651,15.9
4652,14.45
4653,9.350000000000001
4654,4.83
4655,4.64
4656,5.865
4657,2.465
4658,2.19
4659,1.14
4660,14.4
4661,9.690000000000001
4662,6.49
4663,5.415
4664,3.8
4665,3.23
4666,1.1949999999999998
4667,1.1949999999999998
4668,0.855
4669,11.254999999999999
4670,8.370000000000001
4671,5.845000000000001
4672,5.195
4673,3.935
4674,3.33
4675,1.675
4676,13.7
4677,11.1
4678,12.149999999999999
4679,7.194999999999999
4680,5.984999999999999
4681,3.71
4682,3.085
4683,2.0549999999999997
4684,1.3199999999999998
4685,1.035
4686,13.1
4687,13.75
4688,9.835
4689,11.25
4690,5.484999999999999
4691,4.865
4692,4.66
4693,1.77
4694,2.65
4695,2.27
4696,9.93
4697,10.015
4698,7.960000000000001
4699,6.0
4700,3.6550000000000002
4701,3.0
4702,1.66
4703,1.9
4704,0.6950000000000001
4705,16.3
4706,8.52
4707,7.4399999999999995
4708,3.835
4709,2.9699999999999998
4710,2.92
4711,1.785
4712,1.4649999999999999
4713,0.74
4714,14.35
4715,9.105
4716,8.09
4717,5.775
4718,5.75
4719,5.445
4720,3.77
4721,1.75
4722,0.51
4723,14.05
4724,15.55
4725,5.705
4726,4.915
4727,2.13
4728,1.925
4729,1.38
4730,1.26
4731,0.855
4732,0.76
4733,12.75
4734,6.67
4735,3.16
4736,1.9649999999999999
4737,0.6900000000000001
4738,11.5
4739,9.09
4740,6.305
4741,6.765
4742,5.955
4743,2.145
4744,0.73
4745,0.58
4746,13.45
4747,11.565000000000001
4748,9.68
4749,9.05
4750,4.175
4751,1.7149999999999999
4752,1.185
4753,0.88
4754,16.0
4755,9.5
4756,16.2
4757,7.035
4758,8.44
4759,9.85
4760,4.18
4761,2.29
4762,1.095
4763,11.15
4764,7.4399999999999995
4765,15.5
4766,8.13
4767,4.87
4768,6.145
4769,6.5
4770,2.65
4771,3.485
4772,1.5350000000000001
4773,1.05
4774,15.25
4775,9.74
4776,10.399999999999999
4777,17.8
4778,20.75
4779,8.760000000000002
4780,9.43
4781,10.885
4782,4.875
4783,4.0
4784,0.525
4785,16.65
4786,19.1
4787,15.35
4788,9.42
4789,8.575
4790,6.795
4791,4.565
4792,4.78
4793,2.215
4794,14.15
4795,17.700000000000003
4796,9.405
4797,10.004999999999999
4798,7.585
4799,4.970000000000001
4800,3.6399999999999997
4801,3.7249999999999996
4802,1.365
4803,0.6799999999999999
4804,12.95
4805,7.244999999999999
4806,14.8
4807,12.92
4808,14.850000000000001
4809,16.05
4810,7.84
4811,10.600000000000001
4812,5.515000000000001
4813,2.745
4814,2.6
4815,1.1
4816,11.3
4817,6.965
4818,13.15
4819,9.77
4820,6.6850000000000005
4821,5.0600000000000005
4822,2.42
4823,1.38
4824,12.95
4825,7.244999999999999
4826,4.775
4827,4.66
4828,4.975
4829,3.35
4830,1.15
4831,10.600000000000001
4832,10.45
4833,7.6
4834,8.125
4835,7.16
4836,4.38
4837,5.695
4838,3.135
4839,1.245
4840,1.04
4841,10.649999999999999
4842,9.86
4843,6.0649999999999995
4844,4.67
4845,3.93
4846,2.92
4847,2.2199999999999998
4848,23.200000000000003
4849,11.600000000000001
4850,7.359999999999999
4851,5.845
4852,5.1049999999999995
4853,2.795
4854,2.54
4855,1.4500000000000002
4856,0.76
4857,15.850000000000001
4858,12.85
4859,11.2
4860,7.81
4861,10.33
4862,5.205
4863,3.535
4864,2.73
4865,3.89
4866,1.975
4867,1.1
4868,11.77
4869,12.399999999999999
4870,11.95
4871,7.279999999999999
4872,7.4399999999999995
4873,4.78
4874,4.675
4875,1.8199999999999998
4876,1.535
4877,0.6100000000000001
4878,0.875
4879,12.1
4880,12.0
4881,7.615
4882,7.535
4883,9.530000000000001
4884,7.395
4885,3.02
4886,3.63
4887,2.24
4888,13.7
4889,8.2
4890,15.2
4891,10.45
4892,8.69
4893,5.47
4894,1.62
4895,2.34
4896,1.275
4897,0.54
4898,0.51
4899,9.615
4900,9.965
4901,6.05
4902,6.825
4903,3.94
4904,3.5650000000000004
4905,2.74
4906,2.545
4907,1.17
4908,0.775
4909,13.15
4910,7.25
4911,6.945
4912,7.875
4913,4.91
4914,3.4349999999999996
4915,3.8550000000000004
4916,4.8
4917,1.88
4918,16.799999999999997
4919,10.35
4920,11.254999999999999
4921,17.6
4922,6.869999999999999
4923,2.59
4924,3.16
4925,1.51
4926,0.54
4927,8.605
4928,10.135
4929,14.0
4930,8.094999999999999
4931,9.28
4932,5.574999999999999
4933,0.75
4934,0.62
4935,12.1
4936,9.47
4937,12.55
4938,8.19
4939,5.33
4940,3.63
4941,4.145
4942,2.265
4943,1.375
4944,19.05
4945,18.7
4946,6.234999999999999
4947,5.46
4948,4.63
4949,5.6899999999999995
4950,3.3499999999999996
4951,2.21
4952,3.16
4953,1.125
4954,12.55
4955,8.09
4956,7.64
4957,3.71
4958,1.845
4959,1.0350000000000001
4960,0.77
4961,13.350000000000001
4962,10.915
4963,14.95
4964,10.2
4965,5.640000000000001
4966,2.79
4967,1.69
4968,14.6
4969,9.055
4970,7.585
4971,9.530000000000001
4972,7.665
4973,3.8449999999999998
4974,2.5
4975,1.79
4976,1.81
4977,16.2
4978,15.2
4979,12.55
4980,9.620000000000001
4981,4.08
4982,4.9
4983,2.135
4984,3.6500000000000004
4985,2.26
4986,1.87
4987,1.035
4988,13.350000000000001
4989,8.72
4990,10.915
4991,14.95
4992,10.2
4993,5.640000000000001
4994,3.1500000000000004
4995,2.79
4996,1.865
4997,1.69
4998,15.9
4999,10.129999999999999
5000,11.9
5001,9.17
5002,7.11
5003,4.53
5004,3.3
5005,4.28
5006,2.2
5007,1.29
5008,2.6950000000000003
5009,14.75
5010,11.52
5011,8.145
5012,12.55
5013,7.27
5014,4.37
5015,1.4449999999999998
5016,1.16
5017,0.94
5018,13.75
5019,8.955
5020,6.9350000000000005
5021,8.82
5022,4.155
5023,4.75
5024,5.945
5025,4.475
5026,6.5649999999999995
5027,2.96
5028,2.4850000000000003
5029,1.31
5030,11.945
5031,8.879999999999999
5032,13.45
5033,13.100000000000001
5034,3.77
5035,2.175
5036,2.315
5037,9.855
5038,11.85
5039,10.535
5040,8.765
5041,4.91
5042,3.895
5043,1.97
5044,2.42
5045,1.4500000000000002
5046,1.215
5047,7.834999999999999
5048,11.3
5049,5.74
5050,5.8
5051,3.085
5052,2.46
5053,2.06
5054,1.565
5055,0.755
5056,13.850000000000001
5057,10.85
5058,16.549999999999997
5059,5.765
5060,7.075
5061,4.805
5062,3.565
5063,3.425
5064,2.855
5065,2.3449999999999998
5066,1.65
5067,11.2
5068,12.15
5069,7.955
5070,9.8
5071,7.58
5072,4.65
5073,4.575
5074,6.34
5075,2.855
5076,1.6800000000000002
5077,1.15
5078,0.65
5079,14.299999999999999
5080,18.35
5081,9.425
5082,5.74
5083,9.0
5084,5.79
5085,3.15
5086,2.38
5087,2.475
5088,18.950000000000003
5089,11.375
5090,10.055
5091,10.165
5092,10.115
5093,7.765000000000001
5094,5.76
5095,0.77
5096,17.4
5097,8.485
5098,6.4
5099,6.475
5100,6.275
5101,4.445
5102,1.17
5103,0.985
5104,11.2
5105,13.8
5106,7.15
5107,5.805
5108,7.6
5109,4.525
5110,7.13
5111,3.765
5112,1.765
5113,0.7849999999999999
5114,9.235
5115,10.3
5116,6.62
5117,5.075
5118,2.695
5119,3.245
5120,1.2850000000000001
